gpt-4,Machiavellianism,1.0657403385139377
gpt-4,Narcissism,0.628539361054709
gpt-4,Psychopathy,0.8314794192830981
chatgpt,Machiavellianism,0.0
chatgpt,Narcissism,0.3142696805273545
chatgpt,Psychopathy,0.33071891388307384
llama3-8b,Machiavellianism,0.5665577237325317
llama3-8b,Narcissism,0.0
llama3-8b,Psychopathy,0.6614378277661477
llama3-70b,Machiavellianism,1.4142135623730951
llama3-70b,Narcissism,0.41573970964154905
llama3-70b,Psychopathy,0.816496580927726
mixtral,Machiavellianism,1.314684396244359
mixtral,Narcissism,1.1967032904743342
mixtral,Psychopathy,0.8314794192830981
mistral-7b,Machiavellianism,0.0
mistral-7b,Narcissism,0.628539361054709
mistral-7b,Psychopathy,1.4907119849998598
mixtral-large,Machiavellianism,1.4740554623801778
mixtral-large,Narcissism,0.9428090415820634
mixtral-large,Psychopathy,0.6666666666666666
glm4,Machiavellianism,1.0540925533894598
glm4,Narcissism,0.628539361054709
glm4,Psychopathy,0.9162456945817024
qwen-turbo,Machiavellianism,1.3333333333333333
qwen-turbo,Narcissism,1.2570787221094177
qwen-turbo,Psychopathy,1.3698697784375504
